list_name,name,label::english,governorate
location,YE15102910200,Al-Nejadah,
location,YE15102910400,Al-Rahn,
location,YE15102910600,Al-Shoqb,
location,YE15102910700,Arcab,
location,YE15102910800,Cohlan,
location,YE15102910100,Nehman,
location,YE15102910300,Yanan,
location,YE15103010900,Abar,
location,YE15103010800,Al-Areish,
location,YE15103010600,Al-Ashaab,
location,YE15103010100,Al-Khalal,
location,YE15103010200,Al-Masader,
location,YE15103010400,Al-Merda'ah,
location,YE15103010700,Al-Sarmein Al-Sofla,
location,YE15103010300,Falah,
location,YE15103010500,Tubashah,
location,YE15103110300,Al-Adnah,
location,YE15103110200,Al-Arkab,
location,YE15103110100,Al-Lujm,
location,YE15103110400,Al-Sheabi,
location,YE15103110500,Lazoum,
location,YE15103210100,Al-Aqyus,
location,YE15103211000,Al-Mashar,
location,YE15103210200,Al-Mehraq,
location,YE15103210500,Al-Meshyaf,
location,YE15103210600,Al-Sareeh,
location,YE15103210400,Al-Seerah,
location,YE15103210700,Al-Sharajebah,
location,YE15103210900,Qotton,
location,YE15103210300,Shoabat Al-Souq,
location,YE15103210800,Wadi Al-Sahb,
location,YE15103310200,Al-Careefah,
location,YE15103310100,Bata,
location,YE15103310300,Hafr,
location,YE15103310400,Hajr Meihal,
location,YE15103410300,Al-Armah,
location,YE15103410200,Al-Masatah,
location,YE15103410400,Al-Ozlah,
location,YE15103410100,Nejd Meihal,
location,YE15112111200,Al-Ahboub,
location,YE15112111800,Al-Ardh,
location,YE15112111100,Al-Aredhah,
location,YE15112110100,Al-Demnah,
location,YE15112110500,Al-Dhahour,
location,YE15112112100,Al-Ehar,
location,YE15112111600,Al-Habeishah,
location,YE15112111400,Al-Jebjab,
location,YE15112110600,Al-Mahatah,
location,YE15112110400,Al-Mahbyah,
location,YE15112112000,Al-Maqeidahyah,
location,YE15112110300,Al-Masouq,
location,YE15112110700,Al-Qahfah,
location,YE15112111900,Al-Safeh,
location,YE15112111700,Al-Sahloulah,
location,YE15112111300,Dar Al-Dere,
location,YE15112110800,Fafrah Al-Sanahi,
location,YE15112110900,Habab,
location,YE15112111500,Habeel Jaba,
location,YE15112111000,Hawl Al-Souq,
location,YE15112110200,Oraicabah,
location,YE15112210300,Al-Keshrar,
location,YE15112210400,Al-Lafj,
location,YE15112210100,Dhuharat Anbyan,
location,YE15112210200,Thee Al-Sharh,
location,YE15112310400,Acamat Hubeish,
location,YE15112310100,Al-Mamasheh,
location,YE15112310200,Al-Qardein,
location,YE15112310300,الغفيره,
location,YE15112410200,Al-Cufuf,
location,YE15112410400,Al-Dardaryah,
location,YE15112410100,Al-Hajafah,
location,YE15112410300,Al-Mesrakh,
location,YE15112400101,Arsh,
location,YE15112510600,Al-Mahja,
location,YE15112510200,Al-Masajeed,
location,YE15112510500,Al-Mazhad,
location,YE15112510400,Al-Thawjen,
location,YE15112510300,Aqn,
location,YE15112510100,Dhuharat Wateer,
location,YE15112510800,Tharhabah,
location,YE15112510700,Wadi Al-Arsh,
location,YE15112610500,Al-Ajraf,
location,YE15112610200,Al-Aqour,
location,YE15112610300,Al-Cadah,
location,YE15112610400,Al-Casar,
location,YE15112610100,Jarah,
location,YE15112710200,Al-Najeed,
location,YE15112710300,Bani Mansour,
location,YE15112710100,Nareqah,
location,YE15112810700,Al-Aden,
location,YE15112810600,Al-Asheein,
location,YE15112810500,Al-Hana,
location,YE15112810300,Al-Jareinah,
location,YE15112810400,Al-Nabeer Al-Olya,
location,YE15112810900,Al-Nabeerah Al-Sofla,
location,YE15112810200,Al-Sena,
location,YE15112810100,Baees,
location,YE15112810800,Mashrah,
location,YE15112911300,Al-Acdan,
location,YE15112911400,Al-Adhhour,
location,YE15112910600,Al-Amd,
location,YE15112911500,Al-Aredhah,
location,YE15112912600,Al-Aslaf,
location,YE15112910500,Al-Demnah,
location,YE15112910400,Al-Dhajaj Dabah,
location,YE15112910900,Al-Hajrein,
location,YE15112913200,Al-Hawjalah,
location,YE15112911900,Al-Khalal,
location,YE15112911700,Al-Makheirah,
location,YE15112912500,Al-Makhfa,
location,YE15112913300,Al-Mawdamah,
location,YE15112911200,Al-Mehdad,
location,YE15112911000,Al-Meisar,
location,YE15112912200,Al-Nejadi,
location,YE15112911600,Al-Shabeelah,
location,YE15112910100,Al-Surm,
location,YE15112910200,Al-Thaneeb,
location,YE15112911800,Al-Wajd,
location,YE15112912300,Balan,
location,YE15112912900,Cowr,
location,YE15112910300,Dabah,
location,YE15112912400,Hajmah,
location,YE15112910800,Hamah Al-Olya,
location,YE15112910700,Hamah Al-Sofla,
location,YE15112912000,Hasat,
location,YE15112912800,Hebah,
location,YE15112911100,Heidah,
location,YE15112912700,Heisan,
location,YE15112913100,Ras Al-Naqeel,
location,YE15112912100,Shamar,
location,YE15112913000,Waraqah,
location,YE15113010200,Khareeshah Al-Olya,
location,YE15113010100,Khareeshah Al-Sofla,
location,YE15113110300,Al-Aqour,
location,YE15113110200,Al-Cahlabi,
location,YE15113110400,Al-Heyaj,
location,YE15113110600,Al-Mahfeer,
location,YE15113110500,Al-Mawqae,
location,YE15113110100,Sanamat,
location,YE15113210500,Al-Awramah,
location,YE15113210100,Al-Jeerat,
location,YE15113210400,Al-Masatah,
location,YE15113210200,Al-Meihal,
location,YE15113210300,Al-Zouh,
location,YE15122113300,Al-Aahoum,
location,YE15122110200,Al-Ahjor,
location,YE15122112000,Al-Azeibah,
location,YE15122110400,Al-Dahadehah,
location,YE15122112700,Al-Dhuhr Mountain,
location,YE15122111300,Al-Ecam,
location,YE15122112600,Aleisah,
location,YE15122112400,Al-Haqeiba,
location,YE15122110800,Al-Helyah,
location,YE15122111000,Al-Jareinah,
location,YE15122113200,Al-Juhdan,
location,YE15122113000,Al-Khazeiah,
location,YE15122114700,Al-Mahal,
location,YE15122113500,Al-Maleh,
location,YE15122113700,Al-Memdhadh,
location,YE15122114500,Al-Naseray,
location,YE15122111700,Al-Qobah and Cowakbh,
location,YE15122112500,Al-Sarfah,
location,YE15122111400,Al-Sedrah,
location,YE15122113400,Al-Sehsah,
location,YE15122111100,Al-Seram,
location,YE15122112800,Al-Sheikhein,
location,YE15122111500,Al-Shuabah,
location,YE15122113800,Al-Tamnah,
location,YE15122110300,Al-Touj,
location,YE15122114000,Darae,
location,YE15122111900,Gharab,
location,YE15122113900,Habeel Al-Deiwan,
location,YE15122110600,Halhalah,
location,YE15122112200,Halq,
location,YE15122112300,Hamadenah,
location,YE15122111200,Hamdan,
location,YE15122112100,Hamid Mountain,
location,YE15122114600,Hanoub,
location,YE15122114200,Kharabat Shaqeir,
location,YE15122110100,Mahwal Aala,
location,YE15122114800,Mahwal Asfal,
location,YE15122114400,Maqeid Fan,
location,YE15122113600,Maswar,
location,YE15122111600,Qudhah and A'ayan,
location,YE15122114300,Rabwat Gharas,
location,YE15122111800,Rahban,
location,YE15122110500,Sadah,
location,YE15122110700,Shab Al-Noureein,
location,YE15122114100,Shuabat Shaqeer,
location,YE15122180100,Tajamo Badw Ruhal,
location,YE15122180200,Tajamo Badw Ruhal,
location,YE15122180300,Tajamo Badw Ruhal,
location,YE15122112900,Wadi Al-Acamah,
location,YE15122110900,Wadi Al-Husein,
location,YE15122113100,Waqes,
location,YE15122100101,خدير السلمي,
location,YE15122212000,Al-Aqeeq,
location,YE15122211000,Al-Caseibah,
location,YE15122211500,Al-Dehdah,
location,YE15122212100,Al-Deim,
location,YE15122211900,Al-Dohnah,
location,YE15122211700,Al-Ghadeer,
location,YE15122211600,Al-Jawah,
location,YE15122212400,Al-Maleisa,
location,YE15122210300,Al-Matlouh,
location,YE15122210900,Al-Namrein,
location,YE15122211400,Al-Raheebah,
location,YE15122212200,Al-Raydah,
location,YE15122212300,Al-Sahy,
location,YE15122211800,Asah,
location,YE15122210400,Bani Alaw,
location,YE15122210600,Dhabwan Aala,
location,YE15122210500,Dhabwan Asfal,
location,YE15122200201,Khadeer Al-Badw,
location,YE15122210700,Mahwal Al-Badw,
location,YE15122210800,Meqshash,
location,YE15122211200,Qeisah,
location,YE15122211300,Sajeeryah Sofla,
location,YE15122211100,Sejeeryah Olya,
location,YE15122210100,Shateefah Olya,
location,YE15122210200,Shateefah Sofli,
location,YE15122310500,Afnan,
location,YE15122310200,Al-Aamouq,
location,YE15122310600,Al-Fasour,
location,YE15122311200,Al-Mashreq,
location,YE15122311000,Al-Museenah,
location,YE15122310300,Al-Thaneeb,
location,YE15122310700,Azaf,
location,YE15122311100,Madheedh,
location,YE15122310100,Marah,
location,YE15122310800,Nejd Al-Rakeeb,
location,YE15122310400,Salaef,
location,YE15122310900,Sawmah,
location,YE15132110300,Al-Aqyus,
location,YE15132100100,Al-Demnah,
location,YE15132110100,Al-Dhabah,
location,YE15132110200,Al-Qabeebah,
location,YE15132110400,حبك,
location,YE15132210400,Al-Batnah,
location,YE15132210300,Al-Houd,
location,YE15132210200,Al-Seyar,
location,YE15132210500,Al-Sharaf,
location,YE15132210100,Bait Al-Qadhi,
location,YE15132311000,Aamaq,
location,YE15132310700,Al-Azr,
location,YE15132310800,Al-Dheah,
location,YE15132310900,Al-Maeinah,
location,YE15132310300,Al-Mawatah,
location,YE15132310200,Al-Sheabi,
location,YE15132310600,Al-Thaneeb,
location,YE15132310500,Hamdah,
location,YE15132310100,Hujamah,
location,YE15132310400,Sarah,
location,YE15132410400,Al-Aredhah,
location,YE15132410500,Al-Ozlah Al-Sofla,
location,YE15132410300,Al-Salahef,
location,YE15132410200,Al-Shareef,
location,YE15132410100,Bait Bacrein,
location,YE15132510400,Al-Hajr,
location,YE15132510500,Al-Haqeeb,
location,YE15132510200,Al-Qahfah,
location,YE15132510300,Al-Qateen,
location,YE15132510100,Cozazah,
location,YE15132610400,Al-Jabanah,
location,YE15132610600,Al-Mansourah,
location,YE15132610100,Al-Maqaterah,
location,YE15132610200,Al-Mathafi,
location,YE15132610500,Al-Museinayah,
location,YE15132610300,Al-Qabelah,
location,YE15132610700,Al-Saeed,
location,YE15132710500,Al-Abhoul,
location,YE15132710600,Al-Ashoub,
location,YE15132710100,Al-Khalal,
location,YE15132710700,Al-Mahraqah,
location,YE15132710200,Al-Shab,
location,YE15132710400,Madheedh,
location,YE15132710300,Mazaber,
location,YE15132810100,Al-Hasyah,
location,YE15132810300,Al-Manarah,
location,YE15132810200,Al-Mashjab,
location,YE15132810400,Juayshan,
location,YE15132910100,Al-Athmour,
location,YE15132910200,Al-Dhahrein,
location,YE15132910300,Al-Ghabeerah,
location,YE15132910400,Al-Hasyah,
location,YE15133010600,Al-Atheer,
location,YE15133010300,Al-Casb,
location,YE15133010500,Al-Ecam,
location,YE15133011000,Al-Hareef,
location,YE15133010200,Al-Janat,
location,YE15133010900,Al-Majaheesh,
location,YE15133010400,Al-Masatah,
location,YE15133010700,Al-Nejd,
location,YE15133011200,Dar Al-Salam,
location,YE15133011100,Hayran,
location,YE15133010100,Saelat Al-Habes,
location,YE15133010800,Wadnah,
location,YE15133110400,Al-Ajraf,
location,YE15133110200,Al-Makwi,
location,YE15133110300,Al-Wadour,
location,YE15133110100,Wadi Juhafei,
location,YE15142110300,Al-Demnah,
location,YE15142110400,Al-Sharaf,
location,YE15142110200,Hadhah,
location,YE15142110100,Waser,
location,YE15142210100,Al-Manaqel,
location,YE15142210200,Al-Mawaset,
location,YE15142210300,Al-Mehsamah,
location,YE15142310200,Al-Acamah,
location,YE15142310500,Al-Aqeimah,
location,YE15142310300,Al-Cafeef,
location,YE15142310100,Olyafah,
location,YE15142310400,Quham,
location,YE15142410400,Al-Dhafr,
location,YE15142410600,Al-Majazae,
location,YE15142410500,Al-Nazeehah,
location,YE15142410300,Al-Sharaf,
location,YE15142410200,Jarahefah,
location,YE15142410100,Mahdan,
location,YE15142510100,Al-Aram,
location,YE15142510400,Al-Dhaheerah,
location,YE15142510200,Al-Hamrah,
location,YE15142510300,Sabran,
location,YE15142610300,Al-Qahfah,
location,YE15142610200,Dar  Bawbah,
location,YE15142610100,Sabran Mountain,
location,YE15142710500,Al-Abtal,
location,YE15142710600,Al-Farouq,
location,YE15142710400,Al-Meqla'a,
location,YE15142710900,Al-Naqeel,
location,YE15142710100,Al-Sharaf,
location,YE15142710200,Al-Sharjah,
location,YE15142710700,Al-Zein,
location,YE15142711000,Bani Masan,
location,YE15142710300,Beyn Al-Masajed,
location,YE15142710800,Halzah,
location,YE15142810100,Al-Hadharem,
location,YE15142910100,Al-Farjah,
location,YE15142910200,Al-Masajed,
location,YE15142910300,Al-Masboub,
location,YE15143011400,Al-Adouf,
location,YE15143010500,Al-Ashaer,
location,YE15143010700,Al-Cabab,
location,YE15143010300,Al-Cadash,
location,YE15143011000,Al-Demnah,
location,YE15143010600,Al-Hasheef,
location,YE15143011300,Al-Jund,
location,YE15143010200,Al-Sardaf,
location,YE15143010800,Al-Seerah,
location,YE15143011100,Heyjah Al-Waras,
location,YE15143010400,Nabh,
location,YE15143010900,Ohdah,
location,YE15143010100,Tholqyan,
location,YE15143011200,Yahwasan,
location,YE15143011700,الجيار,
location,YE15143011500,الصيرة الجديده,
location,YE15143011600,حارة الكليه,
location,YE15143100101,Al-Turbah,
location,YE15143210200,Al-Qebli,
location,YE15143210300,Al-Shajebah,
location,YE15143210100,Al-Wusta,
location,YE15143210500,Bani Masan,
location,YE15143210400,Hujafat,
location,YE15143210600,حباجر,
location,YE15143312200,Al-Acamah,
location,YE15143312400,Al-Adyah,
location,YE15143311300,Al-Ajroum,
location,YE15143311000,Al-Amqa'a,
location,YE15143311700,Al-Ardh,
location,YE15143311600,Al-Arjoush,
location,YE15143311900,Al-Athla,
location,YE15143312700,Al-Batein,
location,YE15143312900,Al-Beirah,
location,YE15143313300,Al-Dar,
location,YE15143312600,Al-Hamr,
location,YE15143310200,Al-Jund,
location,YE15143310800,Al-Lajah,
location,YE15143310900,Al-Lakeimah,
location,YE15143310400,Al-Mafnahah,
location,YE15143312500,Al-Maksar,
location,YE15143310300,Al-Nobah,
location,YE15143311100,Al-Qazhi,
location,YE15143312800,Al-Sabeel,
location,YE15143312100,Al-Thera,
location,YE15143312000,Al-Zaht,
location,YE15143311200,Arsh,
location,YE15143310500,Cabda,
location,YE15143310700,Coshah,
location,YE15143312300,Habshah,
location,YE15143311800,Hajez,
location,YE15143310100,Museinah,
location,YE15143313200,Qaba Dajeerah,
location,YE15143311400,Qahfah Al-Howeyshah,
location,YE15143313100,Qahfat Al-Masloa,
location,YE15143311500,Qahfat Hamid,
location,YE15143310600,Tha Al-Shahn,
location,YE15143313000,القحفة الواقع,
location,YE15143411700,Al- Musannma,
location,YE15143410900,Al-Ajram,
location,YE15143411000,Al-Amalein,
location,YE15143411400,Al-Cubah,
location,YE15143411800,Al-Hadyah,
location,YE15143411600,Al-Haseb,
location,YE15143410600,Al-Jazeel,
location,YE15143410100,Al-Jeezah,
location,YE15143410200,Al-Mojar,
location,YE15143410400,Al-Mudeihees,
location,YE15143410800,Al-Qalah,
location,YE15143410700,Al-Qarar,
location,YE15143410300,Al-Qaseisah,
location,YE15143411100,Al-Qoreiah,
location,YE15143411200,Al-Saeer,
location,YE15143410500,Bani Sulayman,
location,YE15143411300,الجبرتي,
location,YE15143411500,بجوح,
location,YE15143480200,تجمع الروقنه,
location,YE15143480300,تجمع الضعيف,
location,YE15143480100,تجمع النهيز جبل الضعيف,
location,YE15143480500,تجمع جبل الضعيف السجى,
location,YE15143480400,تجمع جبل الضعيف برح الخير,
location,YE15143510100,Al-Hatrashah,
location,YE15143510400,Al-Jaheimah,
location,YE15143510200,Al-Mahaberah,
location,YE15143510300,Bani Omar,
location,YE15143611200,Afrad and Jarayah,
location,YE15143610500,Al-Aamour,
location,YE15143611000,Al-Ardanah,
location,YE15143610400,Al-Habhanah,
location,YE15143610600,Al-Jadeelah,
location,YE15143610200,Al-Masabelah,
location,YE15143610100,Al-Safwanah,
location,YE15143610700,Al-Sahbabah,
location,YE15143610800,Al-Saleehah,
location,YE15143611100,Al-Shagheirah,
location,YE15143611400,Al-Zameilah,
location,YE15143610300,Al-Zaymah,
location,YE15143611300,Bani Ahmed Ali,
location,YE15143610900,Bani Salem,
location,YE15143611500,Barh Alrrahab,
location,YE15143710800,Al-Afeef,
location,YE15143710100,Al-Hamr,
location,YE15143710200,Al-Kenayah,
location,YE15143710500,Al-Maghrabah,
location,YE15143710700,Al-Maradae,
location,YE15143710600,Al-Nobah,
location,YE15143710400,Al-Tour,
location,YE15143710300,Shab Zeynah,
location,YE15143810200,Al-Damdam,
location,YE15143810600,Al-Khabl Al-Shami,
location,YE15143810700,Al-Khabl Al-Yamani,
location,YE15143810100,Al-khaleej,
location,YE15143810800,Al-Madah,
location,YE15143810300,Al-Shareerah,
location,YE15143810500,Wadi Tab,
location,YE15143810400,Wadi Tab Al-Gharbi,
location,YE15143810900,العرشاني,
location,YE15143880100,بدو,
location,YE15143910600,Al-Habein,
location,YE15143910300,Al-Jund,
location,YE15143910500,Al-Maqaber,
location,YE15143910700,Al-Salq,
location,YE15143910800,Al-Tawilah,
location,YE15143910100,Nafdhan,
location,YE15143910900,Qahfat Al-Souq,
location,YE15143910200,Shobah,
location,YE15143910400,Theelbah,
location,YE15144010100,Al-Cadahi,
location,YE15144010600,Al-Cadeed,
location,YE15144010500,Al-Hamari,
location,YE15144010200,Al-Lacamah,
location,YE15144010700,Al-Qaher,
location,YE15144010900,Al-Zaht,
location,YE15144010400,Al-Zawq,
location,YE15144010800,Bandah,
location,YE15144010300,Jaheeber,
location,YE15144110500,Al-Dhehdhah,
location,YE15144110400,Al-Nabakhein,
location,YE15144110200,Al-Tarah,
location,YE15144110100,Houb Masjah,
location,YE15144110300,Khazafer,
location,YE15144110600,Najeerah,
location,YE15144110700,تلجه,
location,YE15144211000,Al-Cubah,
location,YE15144210100,Al-Fadmah,
location,YE15144210800,Al-Haqeebah,
location,YE15144210400,Al-Heqam,
location,YE15144211300,Al-Keshrar,
location,YE15144210900,Al-Lakeimah,
location,YE15144211100,Al-Madfa,
location,YE15144210700,Al-Mandharah,
location,YE15144210500,Al-Thera,
location,YE15144210200,Hashah,
location,YE15144210600,Mawqah,
location,YE15144211200,Qatbah,
location,YE15144210300,Thee Al-Khair,
location,YE15144310400,Abeerah,
location,YE15144310500,Abr Al-Aala,
location,YE15144312900,Al-Acamah,
location,YE15144311300,Al-Afeef,
location,YE15144312800,Al-Bajrah,
location,YE15144310200,Al-Barh,
location,YE15144312100,Al-Dhahrour,
location,YE15144311100,Al-Fareedat,
location,YE15144312400,Al-Ghabasi,
location,YE15144310700,Al-Habeel,
location,YE15144310600,Al-Hazeez,
location,YE15144312500,Al-Madhaf,
location,YE15144311400,Al-Maqtar,
location,YE15144310800,Al-Marakebah,
location,YE15144313000,Al-Maraqeb,
location,YE15144311600,Al-Mebar,
location,YE15144311900,Al-Mutlah,
location,YE15144313600,Al-Qaheifah,
location,YE15144311700,Al-Qeba,
location,YE15144313400,Al-Qehaf,
location,YE15144311800,Al-Sabeel,
location,YE15144312700,Al-Sabt Market,
location,YE15144313300,Al-Saneyah,
location,YE15144312000,Al-Sheikh Mohmmad,
location,YE15144310100,Al-Thanbah,
location,YE15144312600,Al-Zaqzouq,
location,YE15144311000,Asharat,
location,YE15144313100,Camelah,
location,YE15144312200,Qahfat Al-Jab,
location,YE15144310900,Qahfat Al-Shabah,
location,YE15144312300,Qahfat Al-Shout,
location,YE15144310300,Qahfat Al-Soweyqah,
location,YE15144313200,Qamahah,
location,YE15144311200,Safl Al-Thera,
location,YE15144313500,Sowrein,
location,YE15144311500,Thee Meshkar,
location,YE15144410100,Al-Buqeirah,
location,YE15144410200,Al-Cadarah,
